"pc_code_14","pc_name_eng_14","pc_code_18","pc_name_eng_18","lat_14","lon_14","coord_14_18_discrepancy_in_meters","matched_by"
"0301029","Deh Molla Yousuf Mosque","0301019","Ilhaqya Khadijatul Kubra Madrassah",35.0320363600001,69.2029954200001,167.963898764527,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1309174","Asadullah Shop","1309150"," Awgur High School",33.70519582,69.7450345600001,168.322529284511,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101029","Shah-e- Du Shamshera High School","0101020","Ranga Mosque",34.51685277,69.17189444,168.790492745538,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404135","Dr. Badshah khan House","1404088"," Ziaul Madares Madrassah",33.2430139200001,69.8636737100001,169.169986221441,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0204026","Alberuni University","0204035","Abdul Shukoor Khan Secondary School",35.1484016900001,69.30215961,170.053250222081,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0205061","Open Space","0205051","Woleswali  (District)Jame Mosque",35.0115482100001,69.6004991600001,171.361018372224,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2405181","Mosque","2405126"," Sar Qul Khadeer Secondary School",33.891592349,65.908072577,171.556393069011,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0301011","Toghbardi Mosque","0301003","Sadeqi High School",35.0164872600001,69.17161604,173.61357116546,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1211170","Shaikhia Orgon Mosque","1211152"," Ba Ba Sahib Shiekhan School",32.8869169800001,69.14686456,173.680581927267,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2302105","Arbab Sakhi Private House","2302081"," Razqan Mosque",34.39352751,64.69357218,174.628645277809,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0115479","Yar Del Orya Khel Mosque","0115537","Sarchashma Girls Secondary School",34.56868747,69.7199007500001,176.003617496163,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1206071","Wakil Ghami Village Guest House","1206057"," Wakeel Ghamai village Secondary School",32.9262099200001,68.8040129,176.522149995496,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1808091","Nahr Aab Madrassa","1808100","Maulvi Ghulam Rasool Shaheed High School",36.5805860200001,69.76858488,177.317967686998,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2109118","Dawlat Abad Municipality Building","2109178"," Rabia Balkhi School",36.98804151,66.8216987100001,177.961393054306,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207104","Ajab Khan Guest House","1207065"," Sadatu Mosque",32.81990027,68.54518563,178.766443962317,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0606205","Poory Village Madrassa","0606155"," Bodialai village Girls School",34.6083427400001,70.6182379200001,179.053304602762,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1809047","Boys High School","1809105","Khwaja Ghar Girls High School",37.06811532,69.4201106200001,179.618921360515,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1804062","Etihad High School","1804059","Aafaqi Girls High School",36.6649281500001,69.3418959000001,179.710796704904,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1514087","Mia Qala Dar-ul-Ulom","1514120","Sayed Amin Fatimi Clinic",34.61822619,70.7707858300001,179.800935028614,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1410106","Haji Dawood Hojra","1410160"," Qalandar Clinic",33.5127334100001,69.6739628000001,180.224263998515,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101031","Office Of Administrative Affairs (Oaa)","0101022","Zyarat Abul Fazal",34.5229410200001,69.1828319,180.363525728672,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101255","Zan Abad Mosque","0101262","Nawabad (Zan Abad) Secondary School",34.5021322100001,69.3069858100001,181.794622621802,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612229","Shemol Maidan","0612283"," Sheemol Mosque",34.7377123700001,70.60615799,181.870321628703,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0622415","Sobay Mosque","0622449"," Sasobai School",34.0712797700001,71.0244849530001,182.70446132636,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1305119","Moti Mir Khan Jan Shop","1305072"," Adah Mosque",33.3202529900001,69.4278757300001,183.272119666386,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2303046","Dawlatyar School","2303099"," Education Department Dawlatyar",34.5555292900002,65.78680996,183.488861435201,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2114300","Baam Pusht Mosque","2114281"," Bam Pusht School",36.0168098,66.8232483400001,183.503225449218,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101160","Usman Ghani Mosque","0101146","Hazarat Bilal Mosque",34.5,69.2342,183.89901589751,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2107271","Tila Qarya Dar Private House","2107143"," Pul e Barq School",36.2207309,66.9084596800001,183.914220651983,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0602050","Shahid Agha Mosque","0602058","Hazrat Abu Baker High School",34.4547777200001,70.5058421100001,184.981273912528,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2603033","Syori (Shenkai) District Office","2603032"," Sewri School",31.97093948,67.0379149,186.19234925325,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1406113","Maslat Qala Mosque","1406120"," Shambowat School",33.36892541,69.7388166400001,186.21685896923,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1111168","Waheed Ali Janlag Mosque","1111238"," Balai Bulandi Mosque",33.2905656200001,68.06866589,186.781149698584,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301002","Abu Nasr Farahi High School","3301001","Ronakha Girls High School",32.3746014600001,62.12217407,186.98694036355,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3002067","Central High School","3002039","Naad Ali District Clinic",31.64437885,64.23841822,188.191036588902,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2704185","Girls School","2704082"," Shamsuddin Kakarr School",31.5430613500001,65.4555193900001,188.341393178873,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1212196","Shah Agha Mosque","1212155"," Warzhana Ziaul Uloom High School",33.07264797,69.2288816000001,188.48851974181,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101171","Shah Shaheed Khas Secondary School","0101166","Tapah e Balkh Mosque",34.51086587,69.20062856,188.605715896472,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0908181","Kar Gard Tent","0908187","Anas Deezak High School",35.71182387,69.3429755000001,188.938213721363,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2601005","Sinak High School","2601009"," Senak Girls School",32.1146627200001,66.91530493,189.169393591951,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2305129","Dahna Dewalak School","2305147"," Armangan High School",33.7025621500001,65.19422547,189.440116818356,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207102","Daoud Jan Guest House","1207066"," Haji Pacha Mosque",32.8190188300001,68.5564761900001,189.901594717456,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1308219","Hadah","1308129"," Mirazi School",33.8364508920001,69.639397735,190.150238945103,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612227","Kashmond  Clinic","0612276"," Bar Kot School",34.6820357100001,70.5851169100001,190.682994676468,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101172","Hakim Sanie Mosque","0101154","Rahman Mena Girls High School",34.5114004800001,69.22567452,190.963963766525,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0802022","Rukha Hospital","0802017","Dakah Girls Secondary School",35.26499436,69.4688993900001,191.453280781821,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1305130","District Compound","1305076"," Wazai Primary School",33.3671119900001,69.4388124800001,192.421905947922,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2708249","Shna Khata School","2708136"," Shnah Khatah Mosque",31.5965937000001,66.4124693000001,193.190157613847,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1313051","Chorrkay Mosque","1313192"," Chorarrkai School",33.76971539,69.5298800800001,193.200937313373,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0305051","Jabal Seraj Girls High School","0305097","Jablul Seraj Boys High School",35.1189698100001,69.23573905,193.515867760096,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2607023","Daichopan School","2607070"," District clinic",32.6298572800001,66.7621637800001,195.76433667142,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0603088","AmarKhil Clinic","0603083","Amarkhil School",34.4555400400001,70.3653382000001,195.841013136726,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101267","Abuzar Ghafari Mosque","0101282","Hanifi Mosque",34.49382462,69.06973773,196.020169861394,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2109146","Sufi Tajuddin Private House","2109195"," Hashimabad watani School",36.9685404500001,66.8726324500001,196.874875176944,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0103422","Malik Khani House","0103399","Nawniaz Girls Primary School",34.3522922200001,69.1171451000001,198.631949087888,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2302103","Garma Bak Arbab Maazallah","2302074"," Arbab Ma’azullah Garmabak School",34.1857762200001,65.1044192300001,199.555086095456,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2912196","Haji Laar Mosque","2912219","Mir Abad Boys Primary School",36.87617979,65.08191845,200.232098706271,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0609451","Ziarat Mosque Maidan","0609232"," Gandyani Mosque",34.3157943700001,70.76914192,200.245845922466,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0905042","Baghlan-e- Jadeed Sport Club","0905119","Baghlan Jadeed Girls School",36.17475711,68.74891126,200.397501579244,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101057","Baba Nanak High School","0101048","Ghazi Mohammad Ayub School no.1",34.5343,69.1354,200.547861068348,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1203043","Mest Mosque","1203034"," Mest Bazar School",32.96455173,68.5583807700001,201.491832671037,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3305089","Bajdeh Primary School","3305089","Hazrat Abu Baker Mosque",32.13557191,61.69447103,201.788162071165,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1403154","Bozhi Khel Village Mosque","1403080"," Boree Khil School",33.2326357100001,69.92449108,202.278861987002,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0807096","Chaman Bosee","0807081","Kul Kawa Mosque",35.690634925,70.082968733,203.057405568592,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1501002","Imam-e-Abu Hanifa Mosque","1501001","Omara Khan High School",34.8730181600001,71.1491301,203.123275654356,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0703089","Ghazi Abad Village Open Space","0703060"," Ghazi Abad School",34.82674711,70.1031598100001,204.203196561349,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1219236","Dost Mohammad Shop","1219231"," DistriCT Center Toori School",31.7942231600002,68.40506428,204.218705271238,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301007","Shor Abad Mosque","3301011","Shorabad High School",32.3364400300001,62.0699364300001,204.299092564579,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1203044","Ramazan Guest House","1203034"," Mest Bazar School",32.96455489,68.55841814,204.551366911224,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1707062","Zamanuddin & Haji Habibullah House","1707108","al-Numan Madrasa",36.910877099,70.368824762,206.547225216317,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0606208","Rahmat Abad Mosque","0606158"," Tawkal Baba High School",34.5888547000001,70.5991621,206.583839573381,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3003089","Ahmad Shah Mosque","3003069","Karzai School",31.54296002,64.3326789600001,207.228362305743,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1307053","Hashim Shop","1307116"," Sangar Mosque",33.9424781000001,69.71583451,208.147059688079,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2303048","Darwaza Mosque","2303096"," Darwazah Secondary School",34.43940497,65.7993986700001,208.196174871256,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1209116","Malik Abdullah Guest House","1209113"," Hasthi Primary School",32.6942685400001,68.34643699,209.316782901985,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0409053","Bazar-e-Markaz","0409132","Imam Mohammad Baqer Darul Uloom",34.3449509200001,67.9039002100001,209.781519227071,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2406129","Shina Kiti Mosque","2406154"," Shneah Keeti School",33.57957573,65.7319024,210.219993274333,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2303053","Narm Tih Mosque","2303097"," Naram The High School",34.43509059,65.8680375100001,211.025486553499,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2101012","Tajrobawi High School","2101012"," Bakhtar High School",36.7202563200001,67.10846555,213.047266826771,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101259","Kazimia Mosque","0101267","Zainab Kubra Girls High School",34.4952497700001,69.0829015400001,213.873307890664,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2206124","Shekyar Village Mosque","2206133"," Shakyar Primary School",36.06651494,66.57553751,214.580967385699,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2007045","Menbar Chahar Deh","2007096"," Chahardeh Boys High School",35.53307826,67.23121731,214.6031331427,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101054","Haji Alakh Mosque","1101018"," Qalla e Kochi Mosque",33.54419742,68.36204028,215.319962913165,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0606209","Mosque","0606161"," Qalla Tak Marakazi Mosque",34.5761524500001,70.5713474,215.707237109769,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2205113","Charoo Mosque","2205109"," Charu Boys High School",35.8593959,66.44255611,216.341548866799,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3202079","Sar Hasan Khwaja Mosque","3202056","Shuhada Secondary School",34.2760553900001,62.3959184500001,217.393212598011,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0804014","Dasht -e-Reut High School","0804049","Dasht Reot Madrassah",35.4893834,69.8203205500001,217.80464686493,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2901001","Arab Khana High School","2901009","Setara High School",35.92006552,64.7779905800001,218.055338961627,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207085","Naiem Shop","1207074"," Bazar Hospital",32.8517998600001,68.45457881,218.055482405073,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1501003","Women Affairs Department","1501002","Gorgam Jami Mosque",34.8758759200001,71.14865144,219.5036274993,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101003","Women's Affairs Department","1101005"," Ghazni Directorate of Municipality",33.5443159400001,68.4217707300001,219.748241000465,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1209115","Hasi Village Mosque","1209113"," Hasthi Primary School",32.6947022400001,68.34612017,219.808501483473,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101013","Shah Meer Mosque","1101007"," Shah Mir Sahib High School",33.54818212,68.4289005000001,221.709387808651,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614485","Koda Khel Mosque","0614307"," Arrkhi Mosque",34.3675059400001,70.7666119300001,221.914994927708,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201011","Dulow Mosque","1201012"," Badria School",33.19301011,68.79638559,222.517360334676,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0901002","Hazrat Hamza High School","0901013","Madan Girls High School",35.9709736900001,68.6972919300001,224.502608262472,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0409056","Sare Tala Clinic","0409134","Sar Taalah School",34.4287391000001,68.0570425900001,224.569859565057,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1410111","Ster Kot Mana Mosque","1410157"," Paiko Mile Jawmillat",33.4657741700001,69.67257835,224.956371594888,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2703077","Hayatullah Private House","2703065"," Momand Qalla School",31.5907551500001,65.90276807,225.399354511698,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101449","Talib Jan Mosque","0101364","Haji Zafran Secondary School",34.4894444400001,69.3961111100001,225.772311718884,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2206130","Karan Village Madrassa","2206124"," Ilhaqya Karan School",35.9108662900001,66.52368167,225.794718291165,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201022","Shahabuddin Mosque","1201013"," Jeenai School",33.1936111000001,68.7822222,228.828819238488,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0105465","Baba Qashqar Mosque","0105434","Baba Qashqar vocational School",34.67767902,69.3649619200001,228.926233351493,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0608277","Jihadi Girls High School","0608196"," Jihadi Boys High School",34.20894938,70.17337097,229.672250785765,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0701022","Sultankhelo Village Mosque","0701025"," Dewah School",34.6935419100001,70.1501584700001,230.402455762215,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1205080","Parraaw Mosque","1205053"," Parraw School",33.0699019300001,69.0308124000001,230.725669481289,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101282","Talash Private School","0101276","Imam Khumaini Mosque",34.50372222,69.0826944400001,230.82949942928,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3208211","Buzan Ulya Mosque","3208258","Buzan Ulya School",34.8712964500001,61.8141340300001,231.248715939839,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2401002","Jaraf Mosque","2401020"," Jaraf Girls High School",33.84807219,66.09671798,231.470508744992,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101096","Imam-e-Hussain Mujtaba Mosque","0101105","Wali Aser Jame Mosque",34.5053098000001,69.11019392,233.200436839598,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1306032","Karez School","1306098"," Karez Mosque",33.75343072,69.45010404,234.031335074602,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1203041","Merza Khel  Bazar, Old School","1203029"," Khoshal Ba Ba High School",33.0834386700001,68.68805719,234.24657461545,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614491","Warsak Mosque","0614312"," Warsak School",34.3427627200001,70.81273918,234.782229462701,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0607146","Chenar Kadi Mosque","0607176"," Kadi Jomat Mosque",34.2386396800001,70.5103894900001,235.541985770268,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2406187","Madrassa","2406164"," Korangag School",33.561571513,65.6947888470001,237.658469881042,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1204056","Bangal Guest House","1204038"," Qurbuddin School",32.98645209,68.6754560700001,239.226838912038,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1511117","Sokai Girls School","1511095","Nisha Gam Girls School",35.1468415700001,71.39304853,240.039750974307,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3213231","Qodoos Abad Mosque","3213369","Qudus Abad Doum School",34.66191207,61.11366572,240.346910969888,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1401012","Zahir Khan Hojra","1401022"," Paste Pale Mosque",33.2875857200001,70.0527976700001,241.571508488755,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0604109","Zagho Village Mosque","0604111","Secondary School",34.3005385500001,70.4124535100001,242.468921842512,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0703101","Dera Mia Sahib Village Mosque","0703058"," Mia Abdul Karim High School",34.79015679,70.1039518,243.09653783081,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1309173","Jani Khel Clinic","1309147"," Jani Khil High School",33.6521913100001,69.7808916300001,245.543563196882,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3212381","Rubat-e-Akhond Zanana Girls School","3212335","Rubat Akhund Boys School",34.2696169040001,62.9607403550001,245.809691045664,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3202034","Qafaslan Mosque","3202075","Qafsalan High School",34.3133028550001,62.1911616770001,246.661805443259,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0602062","Ghulam Mohammad Dera","0602061","Haji Sarbiland Khan School",34.4620334500001,70.53072842,248.182797647576,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101264","Mahdawia Madrassa","0101278","Amirul Momineen Mosque",34.4999222100002,69.07157168,248.727170050659,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2205112","Aaq Pai Village Madrassa","2205110"," Aaq Pi Boys Secondary School",35.8845023000001,66.4623178400001,250.098828717875,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0611308","Koz Sabar Char Diwalee","0611263"," Kozagam High School",34.239210488,70.297044861,250.472425285667,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0601012","Jami Mosque","0601042","Hazrat Abas Primary School",34.36220652,70.42533898,252.406102480851,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0603078","Jami Mosque","0603074","Da Ghochako High School",34.42806327,70.40975022,252.488846702223,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2206134","Alghan Afghania Mosque","2206131"," Alghan village Jame Mosque",36.0002794500001,66.53189742,252.596683864034,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612234","Sotan Maidan","0612279"," Sotan Mosque",34.7150017900001,70.62356601,252.84444189934,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101288","14th Nahia Office","0101300","Agha Saheb Mosque",34.592564,68.95595618,253.238831278389,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0604118","Abdul Rahman Dera","0604109","Hafezano Kalai School",34.2805441100001,70.3667684700001,253.698173007041,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711217","Farmanullah Private House","2711162"," Malik Kabir School",30.9610567500001,66.43499425,254.492489482284,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3201430","Imigration Department","3201045","Khwajah Mehrabuddin Jami Secondary School",34.3789430260001,62.1507438910001,254.517469655775,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3201004","Hirat city big Mosque","3201004","Malikah Jalali High School",34.34311007,62.1956554600001,254.710356117175,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0105468","Safid Mosque","0101556","Safid Mosque",34.5476965800001,69.35916305,254.824724751677,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0806089","Andarosat Mosque","0806065","Sagha War Mosque",35.2002777700001,69.27777777,255.346408455756,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301006","Askar Abad Mosque","3301026","Transport and Aviation Directorate",32.3836111100002,62.1219444400001,258.247731099024,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101166","Itifaq Mosque","0101165","Amena Fidawi Girls High School",34.5062,69.2089,258.520871942826,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1210159","Navi Khel Mosque","1210118"," Markazi High School",32.7902031500001,69.0969162300001,258.5848549961,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3207194","Chel Dukhtar Duowm Mosque","3207215","Khwajah Jeer School",35.1187388800001,62.30583333,258.726559504212,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3202069","Kashak Bad-e- Saba Mosque","3202089","Kushk Bad Saba Secondary School",34.3697837900001,61.9658321100001,260.430816628583,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0912178","Deresho Mosque","0912249","Dreshu School",35.5525199800001,69.4797005,261.781568180834,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2705159","District Building Office","2705098"," Sher Mohammad Hotak School",31.5836748400001,65.4337952800001,261.838018390686,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612233","Areeman Mosque","0612279"," Sotan Mosque",34.7208141600001,70.6226816600001,261.867350038772,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101036","Hazrat-e-Ali Mosque","1101046"," Qalla e Shahadah High School",33.5953661200001,68.4051525300001,262.41806388399,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101507","Now Abad DehKapak Girls High School","0101247","Azad Khan High School",34.5609986500001,69.1247021100001,262.581305210423,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3210422","Galla Chaghar Paheen Zananah- Mosque","3210299","Gelah Chaghar Jame Mosque",34.7467832800001,62.77784887,264.595085972334,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0402143","Mohammad Wali House","0402022","Karmo Khil Yak School",34.3694444400001,68.7719444400001,265.051324451546,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2107252","Bibi Fatima School","2107128"," Haji Nazar Takya Khanahh",36.3783029800001,66.87777615,265.375819972711,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101010","Wali Asar Mosque","1101015"," Hazrat Omer Farooq Mosque",33.5598861,68.4039277200001,266.57939242854,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1307060","Kotkai Sheshti Mosque","1307120"," Saleh Koti Mosque",33.930931,69.69924316,266.812211995838,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1204052","Nik Mohammad Male & Female Guest House","1204040"," Ghaeb Khilo High School",32.949728,68.6315190000001,267.316911324149,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1217228","Servand Primary School","1217212"," Haji Adam Kala Mosque",32.1723812100001,68.43351561,267.933293793591,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101110","Ali Shir-e-Khuda Mosque","0101114","Baqer ul Uloom Madrassah",34.47999743,69.1151611200001,268.272437543866,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0603510","Saydo Khel School","0603087","Faqrullah High School",34.424059719,70.3233744390001,268.554666246395,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2703075","Haji Sultan Mohammad Aka Private House","2703059"," Mohammad Zai Mosque",31.572936,66.0403478200001,269.773588760413,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0112347","Mir Afghan Mosque","0112504","Farzah Boys High School",34.8003335500001,69.0630686900001,270.357433492871,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201024","Banor Guest House","1201002"," Ali Baba High School",33.16722,68.783879,270.464850294859,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207103","Shah Khel Mosque","1207065"," Sadatu Mosque",32.8194160000001,68.54603539,272.368556093443,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1701013","Imam Bukhari Mosque","1701008","Sang Mohar Girls High School",37.10430516,70.55426528,273.266481382511,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1210149","Khani Qala Mosque","1210126"," Khani Qalla High School",32.78617696,69.0211554300001,273.59835087774,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3202050","Adran Mosque","3202062","Adran Secondary School",34.2672133300001,62.26625593,273.801445877618,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2301032","Abdul Zahir Private House","2301020"," Aabul Bazar Secondary School",34.2351480500001,65.3472040400001,274.282515093988,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1303109","Mohammad Telaa Hojra","1315043","Khar Mast Khilo Mosque",33.4780556000001,69.155,275.131049614049,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711216","Faizo Private House","2711168"," Ghazi Abdullah Khan High School",31.00978014,66.39581794,275.54357506343,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
